version,1.4.0
info,team,Belgium
info,team,Spain
info,gender,male
info,season,2018
info,date,2018/09/02
info,competition,ICC World Twenty20 Europe Region Qualifier B 2018
info,match_number,15
info,venue,Hazelaarweg
info,city,Rotterdam
info,toss_winner,Belgium
info,toss_decision,bat
info,player_of_match,Yasir Ali
info,umpire,AM Baird
info,umpire,HE Kearns
info,reserve_umpire,Surendiran Shanmugam
info,winner,Spain
info,winner_wickets,4
ball,1,0.1,Belgium,Aziz Mohammad,Mamoon Latif,C Munoz-Mills,1,0,,,,,,"",""
ball,1,0.2,Belgium,Mamoon Latif,Aziz Mohammad,C Munoz-Mills,0,0,,,,,,"",""
ball,1,0.3,Belgium,Mamoon Latif,Aziz Mohammad,C Munoz-Mills,0,0,,,,,,"",""
ball,1,0.4,Belgium,Mamoon Latif,Aziz Mohammad,C Munoz-Mills,0,0,,,,,,"",""
ball,1,0.5,Belgium,Mamoon Latif,Aziz Mohammad,C Munoz-Mills,4,0,,,,,,"",""
ball,1,0.6,Belgium,Mamoon Latif,Aziz Mohammad,C Munoz-Mills,0,0,,,,,,"",""
ball,1,1.1,Belgium,Aziz Mohammad,Mamoon Latif,R Panchal,0,0,,,,,,"",""
ball,1,1.2,Belgium,Aziz Mohammad,Mamoon Latif,R Panchal,1,0,,,,,,"",""
ball,1,1.3,Belgium,Mamoon Latif,Aziz Mohammad,R Panchal,1,0,,,,,,"",""
ball,1,1.4,Belgium,Aziz Mohammad,Mamoon Latif,R Panchal,0,0,,,,,,"",""
ball,1,1.5,Belgium,Aziz Mohammad,Mamoon Latif,R Panchal,4,0,,,,,,"",""
ball,1,1.6,Belgium,Aziz Mohammad,Mamoon Latif,R Panchal,1,0,,,,,,"",""
ball,1,2.1,Belgium,Aziz Mohammad,Mamoon Latif,C Munoz-Mills,0,1,1,,,,,"",""
ball,1,2.2,Belgium,Aziz Mohammad,Mamoon Latif,C Munoz-Mills,0,0,,,,,,"",""
ball,1,2.3,Belgium,Aziz Mohammad,Mamoon Latif,C Munoz-Mills,0,0,,,,,,"",""
ball,1,2.4,Belgium,Aziz Mohammad,Mamoon Latif,C Munoz-Mills,1,0,,,,,,"",""
ball,1,2.5,Belgium,Mamoon Latif,Aziz Mohammad,C Munoz-Mills,0,0,,,,,,caught,Mamoon Latif
ball,1,2.6,Belgium,A Raza,Aziz Mohammad,C Munoz-Mills,1,0,,,,,,"",""
ball,1,2.7,Belgium,Aziz Mohammad,A Raza,C Munoz-Mills,0,0,,,,,,"",""
ball,1,3.1,Belgium,A Raza,Aziz Mohammad,R Panchal,1,0,,,,,,"",""
ball,1,3.2,Belgium,Aziz Mohammad,A Raza,R Panchal,0,0,,,,,,"",""
ball,1,3.3,Belgium,Aziz Mohammad,A Raza,R Panchal,4,0,,,,,,"",""
ball,1,3.4,Belgium,Aziz Mohammad,A Raza,R Panchal,2,0,,,,,,"",""
ball,1,3.5,Belgium,Aziz Mohammad,A Raza,R Panchal,0,0,,,,,,"",""
ball,1,3.6,Belgium,Aziz Mohammad,A Raza,R Panchal,4,0,,,,,,"",""
ball,1,4.1,Belgium,A Raza,Aziz Mohammad,C Munoz-Mills,1,0,,,,,,"",""
ball,1,4.2,Belgium,Aziz Mohammad,A Raza,C Munoz-Mills,4,0,,,,,,"",""
ball,1,4.3,Belgium,Aziz Mohammad,A Raza,C Munoz-Mills,0,0,,,,,,"",""
ball,1,4.4,Belgium,Aziz Mohammad,A Raza,C Munoz-Mills,4,0,,,,,,"",""
ball,1,4.5,Belgium,Aziz Mohammad,A Raza,C Munoz-Mills,6,0,,,,,,"",""
ball,1,4.6,Belgium,Aziz Mohammad,A Raza,C Munoz-Mills,1,0,,,,,,"",""
ball,1,5.1,Belgium,Aziz Mohammad,A Raza,Yasir Ali,0,0,,,,,,"",""
ball,1,5.2,Belgium,Aziz Mohammad,A Raza,Yasir Ali,0,0,,,,,,"",""
ball,1,5.3,Belgium,Aziz Mohammad,A Raza,Yasir Ali,0,0,,,,,,bowled,Aziz Mohammad
ball,1,5.4,Belgium,F Khaliq,A Raza,Yasir Ali,1,0,,,,,,"",""
